key, agreement,
5055,0.003,
5056,0.017,
5057,0.008,
5058,0.0075,
5059,0.0005,
5060,0.0065,
5061,0.0045,
5062,0.005,
5063,0.003,
5064,0.0015,
5065,0.0095,
5066,0.011,
5067,0.021,
5068,0.005,
5069,0.004,
5070,0.0105,
5071,0.0055,
5072,0.0155,
5073,0.0145,
5074,0.006,
5075,0.004,
5076,0.006,
5077,0.005,
5078,0.0055,
5079,0.0065,
5080,0.002,
5081,0.007,
5082,0.0085,
5083,0.0045,
5084,0.0045,
5085,0.0005,
5086,0.006,
5087,0.018,
5088,0.007,
5089,0.003,
5090,0.0065,
5091,0.0005,
5092,0.0015,
5093,0.0015,
5094,0.009,
5095,0.008,
5096,0.0095,
5097,0.0015,
5098,0.008,
5099,0.013,
5100,0.002,
5101,0.006,
5102,0.0085,
5103,0.0135,
5104,0.0045,
5105,0.0125,
5106,0.015,
5107,0.022,
5108,0.007,
5109,0.009,
5110,0.0125,
5111,0.0125,
5112,0.0,
5113,0.008,
5114,0.0175,
5115,0.0135,
5116,0.0005,
5117,0.0005,
5118,0.008,
5119,0.017,
5120,0.02,
5121,0.014,
5122,0.0035,
5123,0.0065,
5124,0.0225,
5125,0.0035,
5126,0.017,
5127,0.012,
5128,0.0125,
5129,0.0015,
5130,0.004,
5131,0.007,
5132,0.009,
5133,0.005,
5134,0.0155,
5135,0.0225,
5136,0.0075,
5137,0.0025,
5138,0.001,
5139,0.014,
5140,0.024,
5141,0.014,
5142,0.0085,
5143,0.0125,
5144,0.001,
5145,0.009,
5146,0.0015,
5147,0.0055,
5148,0.0005,
5149,0.0025,
5150,0.006,
5151,0.003,
5152,0.013,
5153,0.002,
5154,0.0045,
5155,0.0005,
5156,0.0145,
5157,0.0015,
5158,0.006,
5159,0.01,
5160,0.0115,
5161,0.0095,
5162,0.022,
5163,0.012,
5164,0.019,
5165,0.008,
5166,0.0065,
5167,0.0065,
5168,0.0075,
5169,0.0245,
5170,0.009,
5171,0.015,
5172,0.022,
5173,0.011,
5174,0.0055,
5175,0.0055,
5176,0.002,
5177,0.001,
5178,0.0025,
5179,0.0105,
5180,0.0085,
5181,0.0095,
5182,0.003,
5183,0.001,
5184,0.015,
5185,0.002,
5186,0.0075,
5187,0.0065,
5188,0.0035,
5189,0.0185,
5190,0.002,
5191,0.01,
5192,0.0115,
5193,0.0025,
5194,0.006,
5195,0.006,
5196,0.007,
5197,0.006,
5198,0.0205,
5199,0.0115,
5200,0.0095,
5201,0.0115,
5202,0.002,
5203,0.008,
5204,0.023,
5205,0.004,
5206,0.0015,
5207,0.0105,
5208,0.011,
5209,0.008,
5210,0.0055,
5211,0.0085,
5212,0.0225,
5213,0.0115,
5214,0.006,
5215,0.008,
5216,0.007,
5217,0.003,
5218,0.0125,
5219,0.0065,
5220,0.0065,
5221,0.0065,
5222,0.01,
5223,0.011,
5224,0.0085,
5225,0.0015,
5226,0.017,
5227,0.006,
5228,0.01,
5229,0.02,
5230,0.0005,
5231,0.0115,
5232,0.0045,
5233,0.0215,
5234,0.013,
5235,0.006,
5236,0.008,
5237,0.004,
5238,0.0075,
5239,0.0085,
5240,0.015,
5241,0.003,
5242,0.0305,
5243,0.0005,
5244,0.0085,
5245,0.0035,
5246,0.002,
5247,0.001,
5248,0.002,
5249,0.003,
5250,0.0045,
5251,0.0035,
5252,0.0035,
5253,0.0155,
5254,0.02,
5255,0.006,
5256,0.0045,
5257,0.0035,
5258,0.002,
5259,0.02,
5260,0.01,
5261,0.009,
5262,0.0005,
5263,0.0065,
5264,0.0165,
5265,0.0285,
5266,0.006,
5267,0.014,
5268,0.002,
5269,0.029,
5270,0.0035,
5271,0.0065,
5272,0.014,
5273,0.015,
5274,0.0205,
5275,0.0035,
5276,0.0165,
5277,0.0155,
5278,0.012,
5279,0.012,
5280,0.018,
5281,0.01,
5282,0.0085,
5283,0.0255,
5284,0.0115,
5285,0.0015,
5286,0.006,
5287,0.005,
5288,0.0095,
5289,0.0065,
5290,0.005,
5291,0.01,
5292,0.011,
5293,0.013,
5294,0.0105,
5295,0.0095,
5296,0.0165,
5297,0.0195,
5298,0.021,
5299,0.006,
5300,0.013,
5301,0.033,
5302,0.0115,
5303,0.0195,
5304,0.022,
5305,0.004,
5306,0.0075,
5307,0.0065,
5308,0.0245,
5309,0.0135,
5310,0.002,
5311,0.017,
5312,0.014,
5313,0.016,
5314,0.0045,
5315,0.0095,
5316,0.0005,
5317,0.0055,
5318,0.008,
5319,0.013,
5320,0.0295,
5321,0.0045,
5322,0.013,
5323,0.006,
5324,0.005,
5325,0.009,
5326,0.0265,
5327,0.0125,
5328,0.0165,
5329,0.0135,
5330,0.002,
5331,0.017,
5332,0.004,
5333,0.006,
5334,0.0065,
5335,0.0015,
5336,0.005,
5337,0.003,
5338,0.0135,
5339,0.0015,
5340,0.0005,
5341,0.0175,
5342,0.007,
5343,0.02,
5344,0.001,
5345,0.008,
5346,0.0035,
5347,0.0035,
5348,0.0005,
5349,0.0065,
5350,0.003,
5351,0.015,
5352,0.0085,
5353,0.0045,
5354,0.003,
5355,0.017,
5356,0.003,
5357,0.002,
5358,0.0115,
5359,0.0085,
5360,0.0295,
5361,0.0005,
5362,0.006,
5363,0.006,
5364,0.006,
5365,0.003,
5366,0.0035,
5367,0.0125,
5368,0.034,
5369,0.011,
5370,0.0065,
5371,0.0095,
5372,0.0075,
5373,0.0085,
5374,0.016,
5375,0.006,
5376,0.0205,
5377,0.0235,
5378,0.012,
5379,0.002,
5380,0.008,
5381,0.003,
5382,0.0025,
5383,0.0015,
5384,0.009,
5385,0.0,
5386,0.0085,
5387,0.0145,
5388,0.0005,
5389,0.0055,
5390,0.011,
5391,0.023,
5392,0.003,
5393,0.012,
5394,0.0155,
5395,0.0035,
5396,0.0225,
5397,0.0105,
5398,0.005,
5399,0.009,
5400,0.0015,
5401,0.0005,
5402,0.002,
5403,0.024,
5404,0.004,
5405,0.015,
5406,0.0135,
5407,0.0035,
5408,0.0085,
5409,0.0025,
5410,0.007,
5411,0.006,
5412,0.013,
5413,0.005,
5414,0.0075,
5415,0.0195,
5416,0.019,
5417,0.021,
5418,0.0005,
5419,0.0035,
5420,0.0015,
5421,0.0065,
5422,0.003,
5423,0.004,
5424,0.017,
5425,0.015,
5426,0.0085,
5427,0.0185,
5428,0.0085,
5429,0.0105,
5430,0.007,
5431,0.002,
5432,0.0035,
5433,0.0125,
5434,0.005,
5435,0.018,
5436,0.011,
5437,0.001,
5438,0.0025,
5439,0.0165,
5440,0.0195,
5441,0.0095,
5442,0.01,
5443,0.001,
5444,0.014,
5445,0.012,
5446,0.0215,
5447,0.0075,
5448,0.014,
5449,0.018,
5450,0.0085,
5451,0.0035,
5452,0.0045,
5453,0.0185,
5454,0.022,
5455,0.005,
5456,0.013,
5457,0.003,
5458,0.0265,
5459,0.0095,
5460,0.0145,
5461,0.0145,
5462,0.011,
5463,0.002,
5464,0.0025,
5465,0.0025,
5466,0.009,
5467,0.018,
5468,0.003,
5469,0.007,
5470,0.0275,
5471,0.0145,
5472,0.0075,
5473,0.0035,
5474,0.002,
5475,0.01,
5476,0.01,
5477,0.009,
5478,0.0125,
5479,0.0115,
5480,0.013,
5481,0.006,
5482,0.0205,
5483,0.0045,
5484,0.0105,
5485,0.0145,
5486,0.017,
5487,0.005,
5488,0.004,
5489,0.009,
5490,0.0065,
5491,0.0115,
5492,0.0125,
5493,0.0035,
5494,0.008,
5495,0.002,
5496,0.0135,
5497,0.0065,
5498,0.001,
5499,0.001,
5500,0.013,
5501,0.0,
5502,0.0135,
5503,0.0155,
5504,0.0125,
5505,0.0035,
5506,0.009,
5507,0.002,
5508,0.026,
5509,0.006,
5510,0.0045,
5511,0.0005,
5512,0.014,
5513,0.024,
5514,0.0005,
5515,0.0095,
5516,0.0145,
5517,0.0065,
5518,0.005,
5519,0.006,
5520,0.007,
5521,0.011,
5522,0.0055,
5523,0.0275,
5524,0.0065,
5525,0.0085,
5526,0.012,
5527,0.005,
5528,0.0075,
5529,0.0145,
5530,0.008,
5531,0.017,
5532,0.007,
5533,0.003,
5534,0.0025,
5535,0.0095,
5536,0.0005,
5537,0.0125,
5538,0.015,
5539,0.009,
5540,0.012,
5541,0.015,
5542,0.0045,
5543,0.0145,
5544,0.019,
5545,0.01,
5546,0.0065,
5547,0.0195,
5548,0.0065,
5549,0.0185,
5550,0.0,
5551,0.016,
5552,0.012,
5553,0.015,
5554,0.0035,
5555,0.0075,
5556,0.0025,
5557,0.0175,
5558,0.001,
5559,0.005,
5560,0.0005,
5561,0.0075,
5562,0.0,
5563,0.006,
5564,0.007,
5565,0.002,
5566,0.0105,
5567,0.0025,
5568,0.0045,
5569,0.0045,
5570,0.002,
5571,0.016,
5572,0.001,
5573,0.01,
5574,0.0015,
5575,0.0135,
5576,0.012,
5577,0.003,
5578,0.0025,
5579,0.0115,
5580,0.0165,
5581,0.0055,
5582,0.001,
5583,0.001,
5584,0.008,
5585,0.011,
5586,0.0205,
5587,0.0005,
5588,0.0245,
5589,0.0075,
5590,0.021,
5591,0.007,
5592,0.0005,
5593,0.0025,
5594,0.016,
5595,0.014,
5596,0.009,
5597,0.014,
5598,0.0125,
5599,0.0055,
5600,0.0035,
5601,0.0105,
5602,0.003,
5603,0.004,
5604,0.002,
5605,0.022,
5606,0.0115,
5607,0.0095,
5608,0.016,
5609,0.012,
5610,0.0045,
5611,0.0145,
5612,0.0055,
5613,0.0135,
5614,0.007,
5615,0.016,
5616,0.008,
5617,0.004,
5618,0.0095,
5619,0.0025,
5620,0.0065,
5621,0.0035,
5622,0.019,
5623,0.006,
5624,0.0255,
5625,0.0015,
5626,0.015,
5627,0.008,
5628,0.016,
5629,0.004,
5630,0.0035,
5631,0.0045,
5632,0.0275,
5633,0.0075,
5634,0.004,
5635,0.009,
5636,0.019,
5637,0.017,
5638,0.0105,
5639,0.0025,
5640,0.011,
5641,0.009,
5642,0.0075,
5643,0.0175,
5644,0.0205,
5645,0.0075,
5646,0.018,
5647,0.021,
5648,0.016,
5649,0.008,
5650,0.0025,
5651,0.0095,
5652,0.0015,
5653,0.0015,
5654,0.005,
5655,0.014,
5656,0.0115,
5657,0.0115,
5658,0.013,
5659,0.006,
5660,0.008,
5661,0.006,
5662,0.0015,
5663,0.0085,
5664,0.0055,
5665,0.0045,
5666,0.019,
5667,0.017,
5668,0.018,
5669,0.005,
5670,0.0045,
5671,0.0025,
5672,0.015,
5673,0.002,
5674,0.0025,
5675,0.0085,
5676,0.0045,
5677,0.0025,
5678,0.008,
5679,0.016,
5680,0.002,
5681,0.001,
5682,0.0075,
5683,0.0105,
5684,0.0055,
5685,0.0065,
5686,0.001,
5687,0.021,
5688,0.0145,
5689,0.0255,
5690,0.008,
5691,0.016,
5692,0.007,
5693,0.01,
5694,0.0205,
5695,0.0145,
5696,0.0075,
5697,0.0105,
5698,0.004,
5699,0.002,
5700,0.001,
5701,0.004,
5702,0.0075,
5703,0.0005,
5704,0.004,
5705,0.007,
5706,0.0205,
5707,0.0215,
5708,0.0045,
5709,0.0005,
5710,0.003,
5711,0.001,
5712,0.014,
5713,0.007,
5714,0.0165,
5715,0.0105,
5716,0.0045,
5717,0.0165,
5718,0.011,
5719,0.021,
5720,0.0095,
5721,0.0155,
5722,0.02,
5723,0.008,
5724,0.013,
5725,0.002,
5726,0.0025,
5727,0.0015,
5728,0.0005,
5729,0.0065,
5730,0.014,
5731,0.019,
5732,0.021,
5733,0.007,
5734,0.0025,
5735,0.0085,
5736,0.013,
5737,0.009,
5738,0.0045,
5739,0.0095,
5740,0.0125,
5741,0.0115,
5742,0.006,
5743,0.007,
5744,0.003,
5745,0.005,
5746,0.0015,
5747,0.0195,
5748,0.0135,
5749,0.0025,
5750,0.014,
5751,0.007,
5752,0.0095,
5753,0.0115,
5754,0.002,
5755,0.003,
5756,0.001,
5757,0.001,
5758,0.0075,
5759,0.0015,
5760,0.0035,
5761,0.0145,
5762,0.001,
5763,0.013,
5764,0.013,
5765,0.002,
5766,0.0045,
5767,0.0215,
5768,0.004,
5769,0.007,
5770,0.0025,
5771,0.0025,
5772,0.0125,
5773,0.0275,
5774,0.018,
5775,0.022,
5776,0.006,
5777,0.007,
5778,0.0075,
5779,0.0085,
5780,0.0025,
5781,0.0025,
5782,0.0,
5783,0.002,
5784,0.0125,
5785,0.0095,
5786,0.005,
5787,0.001,
5788,0.013,
5789,0.004,
5790,0.0125,
5791,0.0055,
5792,0.0045,
5793,0.0115,
5794,0.017,
5795,0.008,
5796,0.003,
5797,0.005,
5798,0.0045,
5799,0.0115,
5800,0.007,
5801,0.011,
5802,0.0245,
5803,0.0085,
5804,0.0135,
5805,0.0115,
5806,0.013,
5807,0.014,
5808,0.011,
5809,0.007,
5810,0.0155,
5811,0.0005,
5812,0.0175,
5813,0.0085,
5814,0.011,
5815,0.008,
5816,0.0045,
5817,0.0045,
5818,0.001,
5819,0.01,
5820,0.025,
5821,0.023,
5822,0.0085,
5823,0.0115,
5824,0.0135,
5825,0.0095,
5826,0.002,
5827,0.013,
5828,0.002,
5829,0.002,
5830,0.0285,
5831,0.0065,
5832,0.002,
5833,0.008,
5834,0.0095,
5835,0.0055,
5836,0.0185,
5837,0.0135,
5838,0.006,
5839,0.003,
5840,0.017,
5841,0.023,
5842,0.0025,
5843,0.0075,
5844,0.0195,
5845,0.0125,
5846,0.007,
5847,0.004,
5848,0.0065,
5849,0.0025,
5850,0.003,
5851,0.01,
5852,0.009,
5853,0.023,
5854,0.0095,
5855,0.0305,
5856,0.0125,
5857,0.0025,
5858,0.017,
5859,0.013,
5860,0.003,
5861,0.01,
5862,0.0065,
5863,0.0085,
5864,0.006,
5865,0.009,
5866,0.0055,
5867,0.0125,
5868,0.0015,
5869,0.0035,
5870,0.02,
5871,0.016,
5872,0.001,
5873,0.012,
5874,0.0015,
5875,0.0195,
5876,0.0115,
5877,0.0085,
5878,0.001,
5879,0.001,
5880,0.0035,
5881,0.0005,
5882,0.008,
5883,0.0,
5884,0.004,
5885,0.005,
5886,0.0045,
5887,0.0055,
5888,0.012,
5889,0.005,
5890,0.0025,
5891,0.0225,
5892,0.0115,
5893,0.0175,
5894,0.012,
5895,0.002,
5896,0.0025,
5897,0.0235,
5898,0.012,
5899,0.01,
5900,0.006,
5901,0.003,
5902,0.0245,
5903,0.0135,
5904,0.0155,
5905,0.0005,
5906,0.014,
5907,0.004,
5908,0.006,
5909,0.005,
5910,0.0085,
5911,0.0035,
5912,0.002,
5913,0.007,
5914,0.0155,
5915,0.0175,
5916,0.0115,
5917,0.0075,
5918,0.02,
5919,0.01,
5920,0.005,
5921,0.005,
5922,0.0095,
5923,0.0045,
5924,0.0135,
5925,0.0035,
5926,0.009,
5927,0.002,
5928,0.0135,
5929,0.0025,
5930,0.016,
5931,0.011,
5932,0.006,
5933,0.018,
5934,0.0105,
5935,0.0025,
5936,0.0035,
5937,0.0215,
5938,0.018,
5939,0.013,
5940,0.014,
5941,0.002,
5942,0.0015,
5943,0.0045,
5944,0.005,
5945,0.007,
5946,0.0025,
5947,0.0095,
5948,0.0045,
5949,0.0155,
5950,0.011,
5951,0.012,
5952,0.011,
5953,0.007,
5954,0.0205,
5955,0.0105,
5956,0.0165,
5957,0.0015,
5958,0.005,
5959,0.02,
5960,0.0085,
5961,0.0065,
5962,0.002,
5963,0.017,
5964,0.018,
5965,0.006,
5966,0.0035,
5967,0.0145,
5968,0.0065,
5969,0.0225,
5970,0.013,
5971,0.004,
5972,0.003,
5973,0.003,
5974,0.0065,
5975,0.0085,
5976,0.004,
5977,0.01,
5978,0.0055,
5979,0.0075,
5980,0.0065,
5981,0.0105,
5982,0.014,
5983,0.009,
5984,0.029,
5985,0.008,
5986,0.0095,
5987,0.0015,
5988,0.0115,
5989,0.0115,
5990,0.023,
5991,0.023,
5992,0.0185,
5993,0.0035,
5994,0.007,
5995,0.017,
5996,0.007,
5997,0.0,
5998,0.0235,
5999,0.0315,
6000,0.0005,
6001,0.0145,
6002,0.016,
6003,0.002,
6004,0.004,
6005,0.001,
6006,0.0065,
6007,0.0125,
6008,0.016,
6009,0.013,
6010,0.0005,
6011,0.0015,
6012,0.0025,
6013,0.0015,
6014,0.01,
6015,0.018,
6016,0.008,
6017,0.004,
6018,0.0155,
6019,0.0105,
6020,0.0185,
6021,0.0025,
6022,0.017,
6023,0.008,
6024,0.0015,
6025,0.0015,
6026,0.014,
6027,0.007,
6028,0.011,
6029,0.005,
6030,0.0025,
6031,0.0075,
6032,0.0085,
6033,0.0055,
6034,0.009,
6035,0.016,
6036,0.006,
6037,0.004,
6038,0.0055,
6039,0.0115,
6040,0.017,
6041,0.023,
6042,0.0045,
6043,0.0135,
6044,0.0045,
6045,0.0105,
6046,0.002,
6047,0.007,
6048,0.008,
6049,0.007,
6050,0.0145,
6051,0.0035,
6052,0.0125,
6053,0.0025,
6054,0.015,
6055,0.009,
6056,0.0185,
6057,0.0225,
6058,0.011,
6059,0.021,
6060,0.006,
6061,0.011,
6062,0.0035,
6063,0.0055,
6064,0.0075,
6065,0.0045,
6066,0.008,
6067,0.004,
6068,0.005,
6069,0.004,
6070,0.0195,
6071,0.0085,
6072,0.001,
6073,0.01,
6074,0.0015,
6075,0.0025,
6076,0.0055,
6077,0.0235,
6078,0.012,
6079,0.002,
6080,0.006,
6081,0.009,
6082,0.0115,
6083,0.0045,
6084,0.0005,
6085,0.0115,
6086,0.021,
6087,0.017,
6088,0.0085,
6089,0.0075,
6090,0.001,
6091,0.005,
6092,0.012,
6093,0.005,
6094,0.0045,
6095,0.0055,
6096,0.0035,
6097,0.0025,
6098,0.007,
6099,0.009,
6100,0.008,
6101,0.039,
6102,0.0065,
6103,0.0135,
6104,0.008,
6105,0.003,
6106,0.0075,
6107,0.0255,
6108,0.0025,
6109,0.0205,
6110,0.001,
6111,0.021,
6112,0.003,
6113,0.005,
6114,0.0165,
6115,0.0105,
6116,0.0215,
6117,0.0045,
6118,0.006,
6119,0.007,
6120,0.0055,
6121,0.0025,
6122,0.027,
6123,0.024,
6124,0.004,
6125,0.004,
6126,0.0055,
6127,0.0025,
6128,0.0185,
6129,0.0115,
6130,0.005,
6131,0.002,
6132,0.0,
6133,0.008,
6134,0.0005,
6135,0.0025,
6136,0.011,
6137,0.005,
6138,0.0065,
6139,0.0025,
6140,0.0015,
6141,0.0145,
6142,0.004,
6143,0.015,
6144,0.003,
6145,0.011,
6146,0.0125,
6147,0.0085,
6148,0.0175,
6149,0.0155,
6150,0.002,
6151,0.001,
6152,0.0045,
6153,0.0165,
6154,0.004,
6155,0.003,
6156,0.005,
6157,0.009,
6158,0.0045,
6159,0.0005,
6160,0.0195,
6161,0.0185,
6162,0.006,
6163,0.001,
6164,0.003,
6165,0.003,
6166,0.0165,
6167,0.0015,
6168,0.009,
6169,0.001,
6170,0.0035,
6171,0.0105,
6172,0.0015,
6173,0.0015,
6174,0.004,
6175,0.001,
6176,0.006,
6177,0.017,
6178,0.0155,
6179,0.0165,
6180,0.0045,
6181,0.0105,
6182,0.013,
6183,0.013,
6184,0.0185,
6185,0.0095,
6186,0.012,
6187,0.024,
6188,0.001,
6189,0.006,
6190,0.0015,
6191,0.0155,
6192,0.0085,
6193,0.0145,
6194,0.004,
6195,0.004,
6196,0.001,
6197,0.006,
6198,0.0285,
6199,0.0075,
6200,0.008,
6201,0.027,
6202,0.0155,
6203,0.0105,
6204,0.0035,
6205,0.0115,
6206,0.011,
6207,0.005,
6208,0.02,
6209,0.013,
6210,0.0095,
6211,0.0225,
6212,0.0345,
6213,0.0045,
6214,0.003,
6215,0.001,
6216,0.0045,
6217,0.0145,
6218,0.006,
6219,0.002,
6220,0.005,
6221,0.006,
6222,0.0085,
6223,0.0155,
6224,0.0035,
6225,0.0015,
6226,0.003,
6227,0.011,
6228,0.002,
6229,0.005,
6230,0.0085,
6231,0.0065,
6232,0.019,
6233,0.014,
6234,0.0035,
6235,0.0025,
6236,0.0045,
6237,0.0095,
6238,0.0,
6239,0.006,
6240,0.024,
6241,0.012,
6242,0.0025,
6243,0.0235,
6244,0.0295,
6245,0.0075,
6246,0.003,
6247,0.006,
6248,0.0045,
6249,0.0065,
6250,0.001,
6251,0.026,
6252,0.0,
6253,0.006,
6254,0.0055,
6255,0.0055,
6256,0.0065,
6257,0.0015,
6258,0.014,
6259,0.013,
6260,0.013,
6261,0.001,
6262,0.0325,
6263,0.0085,
6264,0.007,
6265,0.005,
6266,0.0065,
6267,0.0035,
6268,0.0095,
6269,0.0095,
6270,0.008,
6271,0.015,
6272,0.011,
6273,0.002,
6274,0.0075,
6275,0.0055,
6276,0.0105,
6277,0.0185,
6278,0.015,
6279,0.001,
6280,0.0175,
6281,0.0025,
6282,0.02,
6283,0.01,
6284,0.028,
6285,0.019,
6286,0.0015,
6287,0.0195,
6288,0.0115,
6289,0.0125,
6290,0.001,
6291,0.003,
6292,0.003,
6293,0.004,
6294,0.0065,
6295,0.0145,
6296,0.0,
6297,0.019,
6298,0.0135,
6299,0.0015,
6300,0.0025,
6301,0.0015,
6302,0.002,
6303,0.002,
6304,0.013,
6305,0.003,
6306,0.0065,
6307,0.0005,
6308,0.0065,
6309,0.0185,
6310,0.003,
6311,0.01,
6312,0.0175,
6313,0.0055,
6314,0.011,
6315,0.002,
6316,0.011,
6317,0.009,
6318,0.0115,
6319,0.0005,
6320,0.0015,
6321,0.0115,
6322,0.012,
6323,0.005,
6324,0.01,
6325,0.002,
6326,0.0095,
6327,0.0175,
6328,0.0,
6329,0.01,
6330,0.0105,
6331,0.0325,
6332,0.0045,
6333,0.0015,
6334,0.002,
6335,0.007,
6336,0.023,
6337,0.009,
6338,0.0025,
6339,0.0025,
6340,0.0125,
6341,0.0145,
6342,0.007,
6343,0.014,
6344,0.0225,
6345,0.0055,
6346,0.015,
6347,0.0,
6348,0.009,
6349,0.003,
6350,0.0055,
6351,0.0105,
6352,0.0055,
6353,0.0005,
6354,0.001,
6355,0.008,
6356,0.019,
6357,0.007,
6358,0.0055,
6359,0.0165,
6360,0.003,
6361,0.015,
6362,0.0135,
6363,0.0155,
6364,0.0005,
6365,0.0155,
6366,0.007,
6367,0.002,
6368,0.0,
6369,0.023,
6370,0.0125,
6371,0.0035,
6372,0.0195,
6373,0.0085,
6374,0.008,
6375,0.012,
6376,0.0005,
6377,0.0255,
6378,0.005,
6379,0.011,
6380,0.015,
6381,0.01,
6382,0.0055,
6383,0.0035,
6384,0.0055,
6385,0.0175,
6386,0.001,
6387,0.007,
6388,0.019,
6389,0.02,
6390,0.0005,
6391,0.0045,
6392,0.012,
6393,0.001,
6394,0.0005,
6395,0.0055,
6396,0.0035,
6397,0.0015,
6398,0.012,
6399,0.004,
6400,0.0015,
6401,0.0015,
6402,0.005,
6403,0.007,
6404,0.017,
6405,0.018,
6406,0.0055,
6407,0.0075,
6408,0.023,
6409,0.006,
6410,0.0045,
6411,0.0015,
6412,0.0085,
6413,0.0015,
6414,0.011,
6415,0.011,
6416,0.006,
6417,0.009,
6418,0.0275,
6419,0.0015,
6420,0.0085,
6421,0.0155,
6422,0.01,
6423,0.006,
6424,0.0145,
6425,0.0115,
6426,0.024,
6427,0.014,
6428,0.002,
6429,0.005,
6430,0.0145,
6431,0.0005,
6432,0.0075,
6433,0.0035,
6434,0.008,
6435,0.001,
6436,0.008,
6437,0.01,
6438,0.0115,
6439,0.0035,
6440,0.013,
6441,0.007,
6442,0.0125,
6443,0.0125,
6444,0.0045,
6445,0.0085,
6446,0.007,
6447,0.008,
6448,0.014,
6449,0.0,
6450,0.0015,
6451,0.0005,
6452,0.0135,
6453,0.0175,
6454,0.004,
6455,0.009,
6456,0.0305,
6457,0.0175,
6458,0.003,
6459,0.01,
6460,0.001,
6461,0.007,
6462,0.0025,
6463,0.0035,
6464,0.0085,
6465,0.0015,
6466,0.001,
6467,0.01,
6468,0.009,
6469,0.007,
6470,0.0085,
6471,0.0075,
6472,0.022,
6473,0.032,
6474,0.0015,
6475,0.0075,
6476,0.0175,
6477,0.0105,
6478,0.006,
6479,0.015,
6480,0.004,
6481,0.008,
6482,0.0035,
6483,0.0145,
6484,0.0025,
6485,0.0065,
6486,0.014,
6487,0.019,
6488,0.0075,
6489,0.0135,
6490,0.011,
6491,0.024,
6492,0.001,
6493,0.003,
6494,0.0135,
6495,0.0215,
6496,0.0025,
6497,0.0125,
6498,0.011,
6499,0.003,
6500,0.005,
6501,0.002,
6502,0.0135,
6503,0.0185,
6504,0.011,
6505,0.002,
6506,0.0045,
6507,0.0015,
6508,0.0085,
6509,0.0015,
6510,0.001,
6511,0.001,
6512,0.007,
6513,0.014,
6514,0.0025,
6515,0.0005,
6516,0.0045,
6517,0.0145,
6518,0.009,
6519,0.007,
6520,0.0075,
6521,0.0025,
6522,0.009,
6523,0.009,
6524,0.001,
6525,0.008,
6526,0.0175,
6527,0.0095,
6528,0.0125,
6529,0.0005,
6530,0.004,
6531,0.001,
6532,0.007,
6533,0.005,
6534,0.0115,
6535,0.0055,
6536,0.01,
6537,0.006,
6538,0.0065,
6539,0.0025,
6540,0.0355,
6541,0.0025,
6542,0.009,
6543,0.0,
6544,0.006,
6545,0.004,
6546,0.0115,
6547,0.0125,
6548,0.0075,
6549,0.0055,
6550,0.007,
6551,0.02,
6552,0.0075,
6553,0.0035,
6554,0.01,
6555,0.001,
6556,0.015,
6557,0.009,
6558,0.0175,
6559,0.0005,
6560,0.0005,
6561,0.0015,
6562,0.012,
6563,0.002,
6564,0.011,
6565,0.006,
6566,0.0025,
6567,0.0205,
6568,0.001,
6569,0.008,
6570,0.0205,
6571,0.0005,
6572,0.0105,
6573,0.0075,
6574,0.01,
6575,0.012,
6576,0.005,
6577,0.006,
6578,0.0095,
6579,0.0015,
6580,0.0105,
6581,0.0045,
6582,0.016,
6583,0.004,
6584,0.0055,
6585,0.0165,
6586,0.004,
6587,0.02,
6588,0.007,
6589,0.014,
6590,0.0025,
6591,0.0045,
6592,0.0135,
6593,0.0055,
6594,0.005,
6595,0.011,
6596,0.012,
6597,0.009,
6598,0.0035,
6599,0.0015,
6600,0.008,
6601,0.001,
6602,0.0245,
6603,0.0095,
6604,0.0015,
6605,0.0045,
6606,0.009,
6607,0.001,
6608,0.003,
6609,0.012,
6610,0.0035,
6611,0.0255,
6612,0.0005,
6613,0.0165,
6614,0.008,
6615,0.012,
6616,0.0035,
6617,0.0185,
6618,0.03,
6619,0.012,
6620,0.015,
6621,0.004,
6622,0.0165,
6623,0.0025,
6624,0.0215,
6625,0.0025,
6626,0.008,
6627,0.013,
6628,0.005,
6629,0.007,
6630,0.0205,
6631,0.0065,
6632,0.014,
6633,0.018,
6634,0.0005,
6635,0.0135,
6636,0.0005,
6637,0.0205,
6638,0.007,
6639,0.012,
6640,0.009,
6641,0.005,
6642,0.0065,
6643,0.0065,
6644,0.0075,
6645,0.0045,
6646,0.008,
6647,0.003,
6648,0.0095,
6649,0.0025,
6650,0.001,
6651,0.01,
6652,0.0,
6653,0.004,
6654,0.0025,
6655,0.0215,
6656,0.0115,
6657,0.0135,
6658,0.025,
6659,0.008,
6660,0.014,
6661,0.0,
6662,0.0105,
6663,0.0065,
6664,0.015,
6665,0.005,
6666,0.0275,
6667,0.0105,
6668,0.0045,
6669,0.0085,
6670,0.002,
6671,0.001,
6672,0.001,
6673,0.021,
6674,0.0065,
6675,0.0185,
6676,0.0025,
6677,0.0125,
6678,0.01,
6679,0.007,
6680,0.0165,
6681,0.0005,
6682,0.005,
6683,0.002,
6684,0.016,
6685,0.022,
6686,0.0095,
6687,0.0035,
6688,0.0145,
6689,0.0125,
6690,0.014,
6691,0.014,
6692,0.011,
6693,0.006,
6694,0.0025,
6695,0.0135,
6696,0.005,
6697,0.004,
6698,0.0085,
6699,0.0185,
6700,0.0075,
